



==== TENURE  常勤 (任期なし)  ===== 
D120111417  筑波大学 助教の公募（T-ACT専任） その他 - コンサルティング 常勤 (任期あり) 2020年12月18日
D120111513  国立研究開発法人理化学研究所 高度研究支援専門職募集（W20156）（本部長室（現情報システム本部より2021年4月1日改組予定）） 情報学 - 数理・情報科学 -- 医歯薬学 - 医科学 -- 複合領域 - 全て 常勤 (任期あり) 2021年11月24日
D120111210  名古屋平成看護医療専門学校 アスレティックトレーナー専任教員の公募 複合領域 - 健康・スポーツ科学 常勤 (任期あり) 2020年12月18日
D120111439  東京大学 特任研究員募集（東京大学大学院理学系研究科生物科学専攻） 生物学 - 生物科学 常勤 (任期あり) 2020年12月25日
D120111447  九州栄養福祉大学 教員の公募（管理栄養士養成 専門教育科目〔臨床栄養学・臨地実習関係〕） 複合領域 - 生活科学 -- 医歯薬学 - 臨床栄養学、臨床栄養学実習　等 -- その他 - 臨床栄養学、臨床栄養学実習　等 常勤 (任期あり) 2020年12月18日
D120071877  京都大学 特定研究員(特定有期雇用教職員)募集（電気工学専攻　超伝導工学分野） 工学 - 電気電子工学 -- 総合理工 - 応用物理学 常勤 (任期あり) 2021年02月28日
D120111259  松山大学 2021年度松山大学経済学部専任教員(ドイツ語担当)募集 人文学 - ドイツ語学 -- 人文学 - ドイツ語教育学 -- 人文学 - ドイツ文学 常勤 (任期あり) 2021年01月08日
D120111374  札幌市立大学 札幌市立大学デザイン学部教員公募（共通教育（英語教育）准教授または助教） 人文学 - 言語学 常勤 (任期あり) 2020年12月23日
D120111474  東京福祉大学 専任教員の公募 幼児体育分野 社会科学 - 教育学 常勤 (任期あり) 2020年12月07日
D120111465  愛知淑徳大学 愛知淑徳大学 創造表現学部 創造表現学科 メディアプロデュース専攻　教授、准教授または講師の公募 人文学 - 芸術学 -- 社会科学 - 社会学 -- 複合領域 - デザイン学 常勤 (任期あり) 2020年12月18日
D120111570  国立研究開発法人理化学研究所 特別研究員募集（W20160）（石橋極微デバイス工学研究室） 数物系科学 - 物理学 -- 工学 - 全て 常勤 (任期あり) 2021年11月25日
D120111469  立教大学 専門相談員の公募（人権・ハラスメント対策センター　主に池袋キャンパス勤務） 社会科学 - 心理学 -- 社会科学 - 社会学 常勤 (任期あり) 2021年01月08日
D120111481  筑波大学 筑波大学ダイバーシティ・アクセシビリティ・キャリアセンター助教の公募 社会科学 - 教育学 常勤 (任期あり) 2020年12月23日
D120111571  国立研究開発法人理化学研究所 特別研究員募集（W20157）（数理創造プログラム） 数物系科学 - 物理学 -- 情報学 - 数理・情報科学 -- 情報学 - 計算機科学 常勤 (任期あり) 2021年11月25日
D120111476  東京大学 東京大学ハラスメント相談所相談員（特定有期雇用教職員）募集 社会科学 - 心理学 -- その他 - ハラスメント -- その他 - 全て 常勤 (任期あり) 2021年01月14日
D120111582  国立研究開発法人理化学研究所 研究員または特別研究員募集（W20153）（超伝導量子計算システム研究ユニット） 数物系科学 - 物理学 -- 工学 - 全て 常勤 (任期あり) 2021年01月06日
D120111190  国立研究開発法人情報通信研究機構 ＮＩＣＴ有期研究員公募 (公募No.2021R-185)超小型テラヘルツリモセン探査機の研究開発 工学 - 電気電子工学 -- 情報学 - 全て -- 総合理工 - 応用物理学 常勤 (任期あり) 2021年01月15日
D120111586  国立研究開発法人理化学研究所 テクニカルスタッフＩまたはテクニカルスタッフⅡ募集（W20154）（超伝導量子計算システム研究ユニット） 数物系科学 - 物理学 -- 工学 - 全て 常勤 (任期あり) 2021年01月06日
D120111266  南山大学 特別任用講師の公募（国際教育分野） その他 - 国際教育 -- 社会科学 - 国際関係 -- その他 - 異文化コミュニケーション 常勤 (任期あり) 2021年01月06日
D120111473  国際基督教大学 リベラルアーツ英語プログラム（ARW特任講師） 人文学 - 言語学 常勤 (任期あり) 2020年12月18日
D120111410  徳島大学 徳島大学ポストＬＥＤフォトニクス研究所特任研究員の募集について 総合理工 - 応用物理学 -- 総合理工 - ナノ・マイクロ科学 -- 複合領域 - 人間医工学 常勤 (任期あり) 2021年01月08日
D120111371  玉成保育専門学校 専任教員の公募 実習関係科目 社会科学 - 教育学 -- 総合人文社会 - 全て 常勤 (任期あり) 2020年12月31日
D120111534  中央大学 教育技術員(生態学に関連する嘱託職員)の公募 総合理工 - 全て -- 農学 - 全て -- 環境学 - 全て 常勤 (任期あり) 2021年01月08日
D120111543  同志社大学 商学部任期付教員公募（商学部に関連する分野で、統計的手法を用いて研究を行っている者） 社会科学 - 経営学 -- 社会科学 - 経済学 -- 総合人文社会 - 全て 常勤 (任期あり) 2020年12月16日
D120100775  東京薬科大学 ポスドクの募集（東京薬科大学・分子細胞生物学研究室・新崎グループ）・募集期間を延長しました。 医歯薬学 - 基礎医学 -- 生物学 - 基礎生物学 常勤 (任期あり) 2021年03月10日
D120101216  ジョンズホプキンス大学 博士研究員募集（飯島・瀬崎研究グループ） 総合生物 - 全て -- 生物学 - 生物科学 -- 医歯薬学 - 基礎医学 常勤 (任期あり) 2021年04月30日
D120111460  東亜大学 教員の公募(スポーツ社会学関係分野担当する教授、准教授または講師） 複合領域 - 健康・スポーツ科学 常勤 (任期あり) 2020年12月10日
D120111539  関西大学 特別任用助教の募集（関大メディカルポリマープロジェクト） 複合領域 - 人間医工学 -- 化学 - 材料化学 -- 化学 - 複合化学 常勤 (任期あり) 2021年01月08日
D120111575  国立研究開発法人理化学研究所 研究員募集（CCO2001）（比較コネクトミクス研究チーム） 生物学 - 全て -- 複合領域 - 全て 常勤 (任期あり) 2021年11月25日
D120111471  神奈川県立がんセンター 特任研究員の公募（臨床研究所・がん免疫療法研究開発学部） 医歯薬学 - 全て -- 生物学 - 生物科学 常勤 (任期あり) 2021年01月31日
D120110465  公益財団法人神戸医療産業都市推進機構 動物実験飼育施設の管理・運営に関する募集 生物学 - 生物科学 常勤 (任期あり) 2021年05月24日
D120111526  大阪大学 大阪大学全学教育推進機構　准教授 の公募 その他 - 全て 常勤 (任期あり) 2020年12月18日
D120111525  愛知学泉大学 専任教員公募 〔家庭経営学（家族関係学及び家庭経済学を含む。）〕「家族論」「社会学」「流行論」「地域の暮らしと生産」「地域ブランド論」「リサーチリテラシー」「サブカルチャー論」「卒業研究」等 複合領域 - 生活科学 常勤 (任期あり) 2021年01月31日
D120111301  東北大学 特任教員（運営）（特任准教授または特任助教）（コーディネーター）募集 複合領域 - 全て 常勤 (任期あり) 2020年12月22日
D120111454  太成学院大学 人間学部　教授・准教授・講師・助教の公募（運動生理学・健康教育学分野） 複合領域 - 健康・スポーツ科学 常勤 (任期あり) 2020年12月25日
D120111455  太成学院大学 人間学部　教授・准教授・講師・助教の公募（体育科教育学分野） 複合領域 - 健康・スポーツ科学 常勤 (任期あり) 2020年12月25日
D120091961  九州大学 Postdoctoral Researcher  in Robust and Adaptive Artificial Intelligence 総合理工 - 計算科学 -- 複合領域 - 脳科学 -- 情報学 - 全て 常勤 (任期あり) 2020年12月31日
D120100778  国立研究開発法人海洋研究開発機構 海域地震火山部門　地震津波予測研究開発センター　地震津波モニタリング研究グループ　ポストドクトラル研究員　公募  (CGP20-003) 数物系科学 - 地球惑星科学 常勤 (任期あり) 2020年12月23日
D120072074  上武大学 ビジネス情報学部「救急救命士コース」教育職員の公募について 社会科学 - 救急救命 常勤 (任期あり) 2020年12月25日
D120110767  宮城学院女子大学 宮城学院女子大学教育学部 准教授または助教の特任教員公募（健康スポーツ科学）再募集 複合領域 - 健康・スポーツ科学 -- 社会科学 - 教育学 常勤 (任期あり) 2020年12月04日
D120111145  富山大学 講師の公募（アメリカ文学） 人文学 - 文学 常勤 (任期あり) 2021年01月18日
D120111267  南山大学 特別任用講師の公募（日本語教育分野） 人文学 - 言語学 -- その他 - 日本語教育 常勤 (任期あり) 2021年01月06日
D120111564  目白大学 目白大学外国語学部英米語学科　准教授または専任講師募集のお知らせ 人文学 - 言語学 常勤 (任期あり) 2021年01月08日
D120111567  東京大学 助教の公募（オンライン教育・FD）大学総合教育研究センター 社会科学 - 教育学 -- 複合領域 - 科学教育・教育工学 -- その他 - 全て 常勤 (任期あり) 2021年01月07日
D120111569  東京大学 助教の公募（オープンエデュケーション）大学総合教育研究センター 複合領域 - 科学教育・教育工学 -- 社会科学 - 教育学 -- その他 - 全て 常勤 (任期あり) 2021年01月07日
D120111551  北見工業大学 助教の公募について（産学連携、知的財産分野） その他 - 全て -- 工学 - 全て 常勤 (任期あり) 2021年01月15日
D120111552  北見工業大学 准教授の公募について（産学連携、知的財産分野） その他 - 全て -- 工学 - 全て 常勤 (任期あり) 2021年01月15日
D120111553  北見工業大学 助教の公募について（機械工学（生産工学）分野） 工学 - 機械工学 常勤 (任期あり) 2021年01月29日
D120111610  女子美術大学 専任教員の公募（工芸専攻） 人文学 - 芸術学 常勤 (任期あり) 2020年12月04日
D120111611  女子美術大学 専任教員の公募（洋画専攻） 人文学 - 芸術学 -- 人文学 - 全て -- 人文学 - 絵画 常勤 (任期あり) 2020年12月07日
D120111749  青山学院大学 情報テクノロジー学科 助教・助手公募 (コンピュータグラフィックス分野) 情報学 - 計算基盤 -- 総合理工 - 計算科学 常勤 (任期あり) 2020年12月04日
D120111612  東京福祉大学 専任教員の公募 障害者福祉分野 社会科学 - 社会学 常勤 (任期あり) 2020年12月07日
D120111470  武蔵野大学 武蔵野大学人間科学部社会福祉学科専任教員の公募について 社会科学 - 社会福祉学 常勤 (任期あり) 2020年12月20日
D120111590  神戸大学 助教の公募 工学 - 機械工学 常勤 (任期あり) 2021年01月14日
D120111595  神戸大学 神戸大学大学院人間発達環境学研究科・国際人間科学部 助教の公募（専門分野 国際的な環境問題に係わる法制度，政治，政策） 社会科学 - 全て -- 総合人文社会 - 全て -- 環境学 - 環境創成学 常勤 (任期あり) 2021年01月25日
D120111598  神戸大学 神戸大学大学院人間発達環境学研究科・国際人間科学部 助教の公募（専門分野 発達障害の領域における人間発達の心理・生理・病理学的アプローチ，とくに学校教育現場をフィールドとした心理・教育的介入の研究） 社会科学 - 心理学 常勤 (任期あり) 2021年01月25日
D120111604  大阪外語専門学校 教育部幹部候補の公募 人文学 - 言語学 常勤 (任期あり) 2021年01月31日
D120111606  大阪外語専門学校 教育部専任教員の公募 人文学 - 言語学 -- 人文学 - 文学 -- 人文学 - 史学 常勤 (任期あり) 2021年01月31日
D120111605  国立研究開発法人国立長寿医療研究センター 研究所　運動器疾患研究部長の公募 医歯薬学 - 外科系臨床医学 -- 農学 - 動物生命科学 -- 工学 - プロセス工学・化学工学 常勤 (任期あり) 2020年12月28日
D120111497  国立研究開発法人産業技術総合研究所 ポスドク研究員募集 (産総研新原理コンピューティング研究センター、公募番号2020-rcect_0001) 総合理工 - 応用物理学 -- 総合理工 - ナノ・マイクロ科学 -- 総合理工 - 計算科学 常勤 (任期あり) 2021年01月29日
D120111515  札幌学院大学 札幌学院大学人文学部教員公募（子ども家庭支援論） 社会科学 - 教育学 -- 複合領域 - 子ども学 -- 社会科学 - 保育学 常勤 (任期あり) 2020年12月18日
D120111608  大妻女子大学 准教授または専任講師の公募（人間関係学部 社会学専攻） 社会科学 - 社会学 常勤 (任期あり) 2021年01月31日
D120111568  土佐清水市 ジオパーク専門員募集（地球科学-地質学・地理学分野） 数物系科学 - 地球惑星科学 -- 複合領域 - 地理学 常勤 (任期あり) 2021年01月08日
D120111622  常磐大学 常磐大学 総合政策学部 総合政策学科　准教授または助教（環境政策分野） 環境学 - 全て -- 社会科学 - 社会学 常勤 (任期あり) 2020年12月23日
D120111631  東洋学園大学 助教（公認心理師養成カリキュラム担当）の公募 社会科学 - 心理学 常勤 (任期あり) 2021年01月04日
D120111168  安田小学校 2021年4月採用　特別任用職員の募集 人文学 - 全て 常勤 (任期あり) 2020年12月18日
D120111632  長野大学 専任教員の公募（経営情報学分野） 社会科学 - 経営学 -- 情報学 - 情報学フロンティア 常勤 (任期あり) 2021年01月08日
D120111531  自然科学研究機構分子科学研究所 理論・計算分子科学研究領域　理論分子科学第二研究部門　特任研究員 数物系科学 - 物理学 -- 化学 - 基礎化学 -- 総合理工 - 応用物理学 常勤 (任期あり) 2021年02月28日
D120111541  奈良先端科学技術大学院大学 先端科学技術研究科 情報科学領域 ソーシャル・コンピューティング分野分野 教員（助教）公募 情報学 - 情報学フロンティア -- 情報学 - 人間情報学 -- 複合領域 - 人間医工学 常勤 (任期あり) 2021年02月01日
D120111563  目白大学 目白大学保健医療学部言語聴覚学科　教授募集のお知らせ 医歯薬学 - 言語聴覚学 -- 複合領域 - 人間医工学 常勤 (任期あり) 2020年12月09日
D120111738  国立研究開発法人理化学研究所 特別研究員募集（W20163）（分子生命制御研究チーム） 生物学 - 全て 常勤 (任期あり) 2021年11月26日
D120111756  国立研究開発法人科学技術振興機構 低炭素社会実現のための社会シナリオ研究事業にかかる任期制職員の募集（低炭素社会戦略センター） 情報学 - 全て 常勤 (任期あり) 2020年12月04日
D120111762  国立研究開発法人科学技術振興機構 戦略的創造研究推進事業　総括実施型研究（ERATO）にかかる任期制職員の募集（研究プロジェクト推進部） 情報学 - 全て 常勤 (任期あり) 2020年12月10日
D120111431  神奈川県立がんセンター がん生物学部　任期付き研究員　（助教相当） 医歯薬学 - 基礎医学 -- 総合生物 - 腫瘍学 -- 総合生物 - ゲノム科学 常勤 (任期あり) 2021年01月20日
D120111512  国立研究開発法人医薬基盤・健康・栄養研究所 理事の公募 医歯薬学 - 全て -- 総合生物 - 全て -- 複合領域 - 全て 常勤 (任期あり) 2020年12月14日
D120111549  近畿大学 助教の募集（生理学講座） 医歯薬学 - 基礎医学 -- 総合生物 - 神経科学 -- 複合領域 - 脳科学 常勤 (任期あり) 2021年02月28日
D120111461  近畿大学 博士研究員の募集（新学術領域「クロマチン潜在能」） 生物学 - 基礎生物学 -- 農学 - 動物生命科学 -- 総合生物 - 実験動物学 常勤 (任期あり) 2021年01月31日
D120100682  大阪大学 CREST特任教員・特任研究員公募（大阪大学）【募集期間延長】 情報学 - 全て -- 数物系科学 - 全て -- 工学 - 電気電子工学 常勤 (任期あり) 2021年01月05日
D120111468  東京大学 特任研究員の募集(東京大学・本吉研究室) 複合領域 - 脳科学 -- 情報学 - 人間情報学 -- 社会科学 - 心理学 常勤 (任期あり) 2021年03月31日
D120111590  神戸大学 助教の公募（機械工学専攻　センシングデバイス工学分野） 工学 - 機械工学 常勤 (任期あり) 2021年01月14日
D120111607  東筑紫短期大学 教員の公募（幼児教育、保育士養成科目〔保育指導論、保育内容、保育実習指導、保育所実習〕） 社会科学 - 教育学 -- その他 - 幼児教育関係、保育士養成関係 -- その他 - 保育学 常勤 (任期あり) 2020年12月18日
D120111535  中央大学 教育技術員（システム管理を中心とする嘱託職員）の公募 総合理工 - 全て 常勤 (任期あり) 2021年01月08日
D120111752  東京家政大学 子ども支援学科　助教の公募 社会科学 - 教育学 常勤 (任期あり) 2021年01月12日
D120111557  京都工芸繊維大学 京都工芸繊維大学　特任研究員（機械工学分野）の採用 工学 - 機械工学 常勤 (任期あり) 2020年12月18日
D120111745  大阪大学 大阪大学人間科学部人間科学コース特任講師（常勤）公募（政治学分野） 社会科学 - 政治学 常勤 (任期あり) 2021年01月04日
D120111748  京都大学 京都大学大学院理学研究科　量子制御特別講座　特定准教授および特定助教の公募 数物系科学 - 物理学 -- 総合理工 - 応用物理学 常勤 (任期あり) 2021年01月04日
D120111783  神奈川県立保健福祉大学 教員の募集（社会福祉学科　ソーシャルワーク　助教） 社会科学 - 社会学 常勤 (任期あり) 2020年12月18日
D120111846  国立研究開発法人理化学研究所 特別研究員募集（W20161）（柚木計算物性物理研究室） 数物系科学 - 物理学 常勤 (任期あり) 2021年11月27日
D120111530  千葉工業大学 教授，准教授，または助教の公募（統計解析・経営工学分野） 複合領域 - 社会・安全システム科学 -- 社会科学 - 経営学 -- 工学 - 全て 常勤 (任期あり) 2020年12月21日
D120111744  静岡大学 静岡大学グリーン科学技術研究所・学術研究員の公募（間瀬研究室） 化学 - 複合化学 -- 工学 - プロセス工学・化学工学 -- 化学 - 基礎化学 常勤 (任期あり) 2021年01月29日
D120111795  自然科学研究機構国立天文台 国立天文台 年俸制職員（ハワイ観測所 特任専門員 すばる望遠鏡共同利用データベース管理）公募 数物系科学 - 天文学 -- その他 - 全て 常勤 (任期あり) 2021年01月15日
D120111731  東京工業大学 准教授公募（高性能計算システム分野） 情報学 - 全て -- 総合理工 - 計算科学 常勤 (任期あり) 2021年01月08日
D120111765  大阪大学 特任研究員(常勤、知的財産関係)の公募 情報学 - 全て -- 工学 - 全て -- 化学 - 全て 常勤 (任期あり) 2020年12月21日
D120111812  東京医科歯科大学 大学院医歯学総合研究科 口腔デジタルプロセス学分野 担当教授候補者の公募について 医歯薬学 - 歯学 -- 総合理工 - 全て -- 工学 - 全て 常勤 (任期あり) 2021年01月20日
D120111805  日本文理大学 教員公募（教授、准教授または助教のいずれか１名。）※機械力学，制御・メカトロニクス分野 工学 - 機械工学 -- 工学 - 総合工学 常勤 (任期あり) 2020年12月25日
D120111806  日本文理大学 教員公募（教授、准教授または助教のいずれか１名。）※熱力学分野 工学 - 熱力学 常勤 (任期あり) 2020年12月25日
D120111633  早稲田大学 早稲田大学教育・総合科学学術院　教育学部複合文化学科　助教公募 人文学 - スペイン語圏文化研究、スペイン語教育 -- 人文学 - 全て -- 総合人文社会 - 地域研究 常勤 (任期あり) 2020年12月18日
D120111860  東北大学 東北大学金属材料研究所　計算材料学研究部門　助教　公募　2/2 化学 - 基礎化学 -- 総合理工 - 応用物理学 -- 化学 - 材料化学 常勤 (任期あり) 2021年01月29日
D120111804  日本文理大学 教員公募（教授、准教授または助教のいずれか１名。）※材料力学分野または機械材料分野 工学 - 材料工学 常勤 (任期あり) 2020年12月25日
D120100118  東京理科大学 生命医科学研究所 がん生物学部門（免疫学）助教 公募 総合生物 - 全て -- 生物学 - 全て -- 医歯薬学 - 基礎医学 常勤 (任期あり) 2020年12月25日
D120110047  山口芸術短期大学 山口芸術短期大学 教員　教授、准教授または講師　（デザイン・情報） 複合領域 - デザイン学 -- 情報学 - 情報学基礎 常勤 (任期あり) 2020年12月21日
D120111777  国立研究開発法人理化学研究所 特別研究員または協力研究員募集（W20162）（核化学研究チーム） 化学 - 全て -- 複合領域 - 全て 常勤 (任期あり) 2021年01月18日
D120111614  名古屋大学 博士研究員または特任助教の募集（生命理学専攻・染色体生物学研究室） 生物学 - 基礎生物学 常勤 (任期あり) 2021年01月31日
D120111742  目白大学 目白大学社会学部社会情報学科　助教募集のお知らせ 情報学 - 全て 常勤 (任期あり) 2021年01月13日
D120111597  筑波大学 筑波大学生命環境系　教員（特任助教）の公募（生物学分野） 生物学 - 全て -- 農学 - 全て 常勤 (任期あり) 2021年01月11日
D120111798  静岡県立大学 助教（微生物学） その他 - 全て -- 複合領域 - 生活科学 -- 農学 - 微生物学 常勤 (任期あり) 2020年12月28日
D120111835  独立行政法人日本スポーツ振興センター ＜令和３年４月１日採用＞ 国立スポーツ科学センター契約研究員(トレーニング科学） 複合領域 - 健康・スポーツ科学 常勤 (任期あり) 2020年12月14日
D120111579  岡山理科大学 教授または准教授の公募（動物遺伝学分野） 総合生物 - 実験動物学 -- 生物学 - 生物科学 常勤 (任期あり) 2020年12月25日
D120111802  高知大学 高知大学　農林海洋科学部　特任研究員公募 農学 - 生産環境農学 -- 農学 - 農業工学 -- 情報学 - 情報学フロンティア 常勤 (任期あり) 2021年01月29日
D120111735  京都大学 研究員または技術補佐員募集（京都大学メディカルイノベーションセンター渡辺グループ） 総合生物 - 全て -- 医歯薬学 - 全て -- 生物学 - 全て 常勤 (任期あり) 2021年02月28日
D120111786  東京大学 特任研究員または特任助教の募集 （東京大学大学院新領域創成科学研究科　先端生命科学専攻） 生物学 - 基礎生物学 -- 生物学 - 生物科学 -- 総合生物 - 全て 常勤 (任期あり) 2021年02月05日
D120111751  東京大学 東京大学生産技術研究所　特任研究員・特任助教（特定有期雇用教職員）公募 情報学 - 全て -- 総合生物 - ゲノム科学 -- 数物系科学 - 全て 常勤 (任期あり) 2020年12月25日
D120111757  東京都立大学 特任研究員もしくは特任助教(特任准教授)の公募(ソフトマター分野) 数物系科学 - 物理学 -- 総合理工 - 応用物理学 -- 総合理工 - 計算科学 常勤 (任期あり) 2021年01月12日
D120111797  株式会社S-Nanotech Co-Creation 研究員，ポスドクの募集（材料・デバイス分野） 総合理工 - 応用物理学 -- 化学 - 材料化学 -- 総合理工 - ナノ・マイクロ科学 常勤 (任期あり) 2021年03月31日
D120111766  福岡女子短期大学 特任教授、准教授または講師の公募【給食の運営分野】 複合領域 - 生活科学 常勤 (任期あり) 2021年01月08日
D120111810  十文字学園女子大学 十文字学園女子大学 人間生活学部 食物栄養学科 有期助手の公募（2021.4.1） 複合領域 - 生活科学 常勤 (任期あり) 2021年01月15日
D120081332  京都大学 【公募期間延長】特定講師／特定助教の公募（教育メディア研究開発部門） 社会科学 - 教育学 常勤 (任期あり) 2020年12月25日
D120101091  公益財団法人明治安田厚生事業団 【公募期間延長】研究員または副主任研究員の募集（社会福祉・疫学・ヘルスプロモーション分野） 社会科学 - 社会学 -- 医歯薬学 - 社会医学 -- 複合領域 - 健康・スポーツ科学 常勤 (任期あり) 2020年12月21日
D120102195  九州大学 アドミッションセンター准教授の公募 社会科学 - アドミッションオフィサー -- 社会科学 - 教育学 常勤 (任期あり) 2020年12月15日
D120110301  国立研究開発法人科学技術振興機構 低炭素社会戦略センター（LCS） 研究員の募集（１） 環境学 - 環境創成学 -- 社会科学 - 全て 常勤 (任期あり) 2020年12月14日
D120110310  国立研究開発法人科学技術振興機構 低炭素社会戦略センター（LCS） 研究員の募集（２） 環境学 - 環境創成学 -- 社会科学 - 全て 常勤 (任期あり) 2020年12月14日
D120111749  青山学院大学 情報テクノロジー学科 助教・助手公募 (ヒューマンインタフェイス分野) 情報学 - 計算基盤 -- 総合理工 - 計算科学 常勤 (任期あり) 2020年12月04日
D120111624  群馬パース大学 保健科学部教員（准教授または講師）の公募 社会科学 - 社会学 -- 医歯薬学 - 境界医学 常勤 (任期あり) 2020年12月23日
D120111785  豊橋技術科学大学 豊橋技術科学大学 助教の公募（電気・電子情報工学系　集積電子システム分野） 工学 - 電気電子工学 -- 総合理工 - 応用物理学 -- 工学 - 材料工学 常勤 (任期あり) 2020年12月25日
D120111822  情報・システム研究機構国立極地研究所 令和３年度国立極地研究所特任研究員公募 数物系科学 - 全て -- 化学 - 全て -- 生物学 - 全て 常勤 (任期あり) 2021年01月15日
D120111832  情報・システム研究機構国立極地研究所 北極域研究加速プロジェクト　令和3年度特任研究員募集 環境学 - 環境解析学 -- 数物系科学 - 物理学 -- 総合理工 - 計算科学 常勤 (任期あり) 2021年01月15日
D120111823  大阪市立大学 「特任教員もしくは特任研究員（任期付）」（スマートライフサイエンスラボ） 工学 - 全て 常勤 (任期あり) 2021年01月18日
D120111747  人間文化研究機構 人間文化研究機構特任研究員（人文知コミュニケーター・民博）の公募 人文学 - 文化人類学 -- 人文学 - 民俗学 -- 人文学 - 全て 常勤 (任期あり) 2020年12月18日
D120111825  国立研究開発法人量子科学技術研究開発機構 技術職の公募（知的財産等に関わる業務/任期制常勤職員） 社会科学 - 全て -- 総合生物 - 全て -- 総合理工 - 全て 常勤 (任期あり) 2020年12月25日
D120111841  富山大学 【公募】富山大学学術研究部工学系　教授（情報・通信分野） 情報学 - 全て -- 工学 - 電気電子工学 常勤 (任期あり) 2021年01月04日
D120111842  富山大学 【公募】富山大学学術研究部工学系　准教授（情報・通信分野） 工学 - 電気電子工学 -- 情報学 - 情報学基礎 -- 複合領域 - 人間医工学 常勤 (任期あり) 2021年01月04日
D120111800  科学技術・学術政策研究所 任期付研究員（第2研究グループ） 社会科学 - 経済学 -- 情報学 - データサイエンス -- その他 - 科学計量学・科学技術政策研究 常勤 (任期あり) 2021年01月08日
D120111826  東京大学 東京大学地震研究所　インテリジェント地震波動解析分野特任研究員（CREST研究員）の公募 情報学 - 情報学基礎 -- 総合理工 - 計算科学 -- 数物系科学 - 全て 常勤 (任期あり) 2021年01月08日
D120111827  東京大学 東京大学地震研究所　応用数理科学分野特任研究員（CREST研究員）の公募 情報学 - 情報学基礎 -- 総合理工 - 計算科学 -- 数物系科学 - 全て 常勤 (任期あり) 2021年01月08日
D120111848  松山東雲女子大学 人文科学部心理子ども学科心理福祉専攻専任教員（講師以上）の公募 社会科学 - 社会学 常勤 (任期あり) 2021年01月08日
D120111849  松山東雲女子大学 人文科学部心理子ども学科子ども専攻専任教員（講師以上）の公募 社会科学 - 教育学 常勤 (任期あり) 2021年01月08日
D120111855  東京大学 特任研究員（ポスドク）募集（資源循環分野） 環境学 - 環境創成学 -- 工学 - 総合工学 常勤 (任期あり) 2020年12月18日
D120111863  大阪大学 助教公募（法学あるいは政治学、関連科目）（大阪大学大学院国際公共政策研究科） 社会科学 - 法学 -- 社会科学 - 政治学 常勤 (任期あり) 2021年01月03日
D120111882  成安造形大学 任期制助手（担当部署 芸術学部芸術学科イラストレーション領域） 人文学 - 芸術学 -- その他 - イラストレーション 常勤 (任期あり) 2020年12月18日
D120111837  国土技術政策総合研究所 任期付研究員の公募（下水道研究部下水処理研究室） 工学 - 土木工学 -- 生物学 - 生物科学 常勤 (任期あり) 2021年01月14日
D120111838  国土技術政策総合研究所 任期付研究員の公募（道路交通研究部道路研究室） 工学 - 土木工学 常勤 (任期あり) 2021年01月14日
D120111940  国立研究開発法人科学技術振興機構 【日本科学未来館】科学コミュニケーター募集 複合領域 - 全て -- 工学 - 全て -- 化学 - 全て 常勤 (任期あり) 2020年12月08日
D120111852  浜松学院大学 （再募集）浜松学院大学　専任教員公募「地域共創学科　地域政策学関連科目担当」 社会科学 - 行政法　地域政策 常勤 (任期あり) 2020年12月18日
D120111950  国立研究開発法人科学技術振興機構 戦略的創造研究推進事業にかかる任期制職員の募集（戦略研究推進部） 総合理工 - 全て -- 化学 - 全て -- 化学 - 材料化学 常勤 (任期あり) 2021年05月30日
D120111899  大阪大学 特任研究員募集（環境エネルギー工学専攻　生物圏環境工学領域） 環境学 - 環境保全学 -- 工学 - 土木工学 常勤 (任期あり) 2021年01月29日
D120111911  東北大学 教員公募助教１名（未到エネルギー研究センター混相流動エネルギー研究分野） 工学 - 機械工学 常勤 (任期あり) 2021年01月25日
D120010010  公益財団法人がん研究会 がん研究会・研究開発・技術者の募集 （動物レベルでの創薬研究） 医歯薬学 - 全て -- 総合生物 - 全て -- 農学 - 全て 常勤 (任期あり) 2021年01月31日
D120020545  国立研究開発法人理化学研究所 研究員または特別研究員募集（R-CCS1903）（プロセッサ研究チーム） 情報学 - 計算機科学 -- 情報学 - 計算基盤 常勤 (任期あり) 2021年02月12日
D120091351  神戸大学 神戸大学　特命教員（助教）の公募 医歯薬学 - 全て -- 複合領域 - 全て -- 総合生物 - 全て 常勤 (任期あり) 2020年12月31日
D120101237  東亜大学 健康栄養学科助手　＜管理栄養士養成課程における実験・実習・臨地実習助手＞の公募 複合領域 - 生活科学 常勤 (任期あり) 2021年02月10日
D120110224  神戸女子短期大学 教授、准教授、講師又は助教（助教は任期3年）の公募（情報分野・情報教育） 複合領域 - 科学教育・教育工学 常勤 (任期あり) 2020年12月11日
D120111099  日本経済大学 教授、准教授または講師の公募（情報学分野） 情報学 - 情報学基礎 -- 情報学 - ＡＩ・データサイエンス／VR／AR／IｏT関連の専門科目 常勤 (任期あり) 2020年12月21日
D120111555  茨城キリスト教大学 専任教員の公募（管理栄養士養成課程専門科目分野（栄養教育論）、教職免許（栄養教諭）分野） 複合領域 - 栄養教育分野 -- 複合領域 - 生活科学 常勤 (任期あり) 2020年12月22日
D120111817  帝京平成大学 健康栄養学科助手の公募について 複合領域 - 健康・スポーツ科学 -- 複合領域 - 生活科学 常勤 (任期あり) 2021年01月07日
